Behavioral decision,IsNotNull filter is not being pushed down for JDBC datasource It looks it is SQL standard according to SQL SQL SQL and SQL x and I believe most databases support this isnotnull operator not pushed down for JDBC datasource
Structural decision,Use sqlContext from MLlibTestSparkContext rather than creating new one for spark ml test cases Use sqlContext from MLlibTestSparkContext for spark ml test suites
Non-existence - ban decision,There have been continuing requests e g SPARK for allowing users to extend and modify MLlib models and algorithms If you are a user who needs these changes please comment here about what specifically needs to be modified for your use case Remove final from classes in spark ml trees and ensembles where possible
Behavioral decision, Support UnsafeRow in LocalTableScan
Behavioral decision, Support UnsafeRow in Coalesce Except Intersect
Behavioral decision, Support UnsafeRow in MapPartitions MapGroups CoGroup
Behavioral decision,There are still some SparkPlan does not support UnsafeRow or does not support well Support UnsafeRow in all SparkPlan if possible
Behavioral decision,Similar to Dataset transform DataFrame transform function
Behavioral decision,mutate in the dplyr package supports adding new columns and replacing existing columns But currently the implementation of mutate in SparkR supports adding new columns only Also make the behavior of mutate more consistent with that in dplyr Throw error message when there are duplicated column names in the DataFrame being mutated when there are duplicated column names in specified columns by arguments the last column of the same name takes effect Enhance mutate to support replace existing columns
Behavioral decision, Implement drop method for DataFrame in SparkR
Behavioral decision,Created a new private variable boundTEncoder that can be shared by multiple functions RDD select and collect Replaced all the queryExecution analyzed by the function call logicalPlan A few API comments are using wrong class names e g DataFrame or parameter names e g n A few API descriptions are wrong e g mapPartitions SQL Code refactoring and comment correction in Dataset APIs
Structural decision,Kafka already released and it introduce new consumer API that not compatible with old one So I added new consumer api I made separate classes in package org apache spark streaming kafka v with changed API I didn t remove old classes for more backward compatibility User will not need to change his old spark applications when he uprgade to new Spark version Please rewiew my changes Update KafkaDStreams to new Kafka Consumer API
Behavioral decision,Currently we support read df write df jsonFile parquetFile in SQLContext we should support more external data source API such as read json read parquet read orc read jdbc read csv and so on Some of the exist API is deprecated and will remove at Spark we should also deprecate them at SparkR Note we should refer the DataFrameReader and DataFrameWriter API at Spark SQL but defined with R like style DataFrameReader API http spark apache org docs latest api scala index html org apache spark sql DataFrameReader DataFrameWriter API http spark apache org docs latest api scala index html org apache spark sql DataFrameWriter Support more external data source API in SparkR
Structural decision, Replace shuffleManagerClass with shortShuffleMgrNames in ExternalShuffleBlockResolver
Structural decision, Change numPartitions in RDD to be getNumPartitions to be consistent with pyspark scala
Structural decision,I think that we should upgrade from Tachyon to in order to get the fix for https tachyon atlassian net browse TACHYON Upgrade Tachyon dependency to
Behavioral decision,Add isNaN to Column for SparkR Column should has three related variable functions isNaN isNull isNotNull Replace DataFrame isNaN with DataFrame isnan at SparkR side Because DataFrame isNaN has been deprecated and will be removed at Spark Add isnull to DataFrame for SparkR DataFrame should has two related functions isnan isnull Fix usage of isnan isNaN
Structural decision,Change cumeDist cume dist denseRank dense rank percentRank percent rank rowNumber row number There are two reasons that we should make this change We should follow the naming convention rule of R http www inside r org node Spark DataFrame has deprecated the old convention such as cumeDist and will remove it in Spark It s better to fix this issue before release otherwise we will make breaking API change Rename some window rank function names for SparkR
Behavioral decision,Spark SQL aggregate function stddev stddev pop stddev samp variance var pop var samp skewness kurtosis collect list collect set should support columnName as arguments like other aggregate function max min count sum Stddev Variance etc should support columnName as arguments
Structural decision, unify GetStructField and GetInternalRowField
Behavioral decision,repartition Returns a new Dataset that has exactly numPartitions partitions coalesce Returns a new Dataset that has exactly numPartitions partitions Similar to coalesce defined on an RDD this operation results in a narrow dependency e g if you go from partitions to partitions there will not be a shuffle instead each of the new partitions will claim of the current partitions SQL Support coalesce and repartition in Dataset APIs
Behavioral decision,Implement struct encode decode in SparkR as documented at http spark apache org docs latest api scala index html org apache spark sql functions Implement struct encode decode in SparkR
Behavioral decision,Collection functions documented at http spark apache org docs latest api scala index html org apache spark sql functions are size explode array contains and sort array size explode are already implemented array contains and sort array are to be implemented Implement collection functions in SparkR
Behavioral decision,We want to support JSON serialization of vectors in order to support SPARK JSON serialization of Vectors
Structural decision, consolidate ExpressionEncoder tuple and Encoders tuple
Behavioral decision,RowEncoder doesn t support UserDefinedType now We should add the support for it. Database application is important to focus in this issue Add UserDefinedType support to RowEncoder
Behavioral decision,Random Forests have feature importance but GBT do not It would be great if we can add feature importance to GBT as well Perhaps the code in Random Forests can be refactored to apply to both types of ensembles See https issues apache org jira browse SPARK Feature Importance for GBT
Behavioral decision, Add Java API for trackStateByKey
Behavioral decision,If it returns Text we can reuse this in Spark SQL to provide a WholeTextFile data source and directly convert the Text into UTF String without extra string decoding and encoding WholeTextFileRDD should return Text rather than String
Non-existence - ban decision, Remove OpenHashSet for the old aggregate
Non-existence - ban decision,We don t sufficiently test the path work well Remove the option to turn off unsafe and codegen
Behavioral decision,Implement Python API for bisecting k means Python API for bisecting k means
Behavioral decision,We deprecated runs in Spark SPARK In we can either remove runs or make it no effect with warning messages So we can simplify the implementation I prefer the latter for better binary compatibility Make runs no effect in k means
Non-existence - ban decision, Remove the internal implicit conversion from Expression to Column in functions scala
Non-existence - ban decision, Remove implicit conversion from Expression to Column
Non-existence - ban decision,DataFrame has an internal implicit conversion that turns a LogicalPlan into a DataFrame This has been fairly confusing to a few new contributors Since it doesn t buy us much we should just remove that implicit conversion Remove the internal implicit conversion from LogicalPlan to DataFrame
Behavioral decision,Umbrella ticket to walk through all newly introduced APIs to make sure they are consistent SQL API audit for Spark
Non-existence - ban decision,Since we have bytes as number of records in the beginning of a page then the address can not be zero so we do not need the bitset Remove Bitset in BytesToBytesMap
Non-existence - ban decision,We should remove methods for variance stddev skewness GroupedData should only keep common first order statistics
Structural decision,These two classes should be public since they are used in public code Make DataFrameHolder and DatasetHolder public
Behavioral decision, Add R API for stddev variance
Behavioral decision,Add Java friendly API for StreamingListener Add JavaStreamingListener
Non-existence - ban decision,Since SPARK is resolved MapPartitionWithPrepare is not needed anymore Remove PrepareRDD
Behavioral decision,DISTRIBUTE BY allows the user to control the partitioning and ordering of a data set which can be very useful for some applications Add a DataFrame API that provides functionality similar to HiveQL s DISTRIBUTE BY
Behavioral decision,In order to lay the groundwork for proper off heap memory support in SQL Tungsten we need to extend our MemoryManager to perform bookkeeping for off heap memory Add support for off heap memory to MemoryManager
Behavioral decision,We use scala collection mutable BitSet in BroadcastNestedLoopJoin now We should use Spark s BitSet Use Spark BitSet in BroadcastNestedLoopJoin
Structural decision,runs introduces extra complexity and overhead in MLlib s k means implementation I haven t seen much usage with runs not equal to We can deprecate this method in and remove or void it in It helps us simplify the implementation Deprecate runs in k means
Behavioral decision,Currently the Write Ahead Log in Spark Streaming flushes data as writes need to be made S does not support flushing of data data is written once the stream is actually closed In case of failure the data for the last minute default rolling interval will not be properly written Therefore we need a flag to close the stream after the write so that we achieve read after write consistency Flag to close Write Ahead Log after writing
Behavioral decision,We should add text to DataFrameReader and DataFrameWriter Python API for text data source
Behavioral decision,This is the first cut implementation of trackStateByKey new improvement state management method in Spark Streaming See the epic jira for more details https issues apache org jira browse SPARK Implement trackStateByKey for improved state management
Structural decision, Mark all Stage ResultStage ShuffleMapStage internal state as private
Structural decision,Update the tachyon client dependency from to There are no new dependencies added or Spark facing APIs changed Upgrade Tachyon dependency to
Behavioral decision,As part of the work to implement SPARK it would be nice to have the network library efficiently stream data over a connection Currently all it has is the shuffle data protocol which is not very efficient for large files it requires the whole file to be buffered on the receiver side before the receiver can do anything For large files that comes at a huge cost in memory You can chunk large files but that requires the client to ask for each chunk separately Instead a similar approach but allowing the data to be processed as it arrives would be a lot more efficient and make it easier to implement the file server in the referenced bug Support streaming data using network library
Structural decision,Right now we stack a new URLClassLoader when a user add a jar through SQL s add jar command This approach can introduce issues caused by the ordering of added jars when a class of a jar depends on another class of another jar For example In this case when we lookup class B we will not be able to find class A because Jar is the parent of Jar Use a single URLClassLoader for jars added through SQL s ADD JAR command
Structural decision,We use KCL in the current master KCL added integration with Kinesis Producer Library KPL and support auto de aggregation It would be great to upgrade KCL to the latest stable version Note that the latest version is and restored compatibility with dynamodb streams kinesis adapter which was broken in See https github com awslabs amazon kinesis client release notes tdas brkyvz Please recommend a version for upgrade Upgrade Kinesis Client Library to the latest stable version
Behavioral decision,Also SQLContext newSession Add getOrCreate for SparkContext SQLContext for Python
Non-existence - ban decision,For a variety of reasons we tagged a bunch of internal classes in the execution package in SQL as DeveloperApi Remove DeveloperApi annotation from private classes
Non-existence - ban decision,In the spirit of SPARK we should clean up the use of SPARK HOME and if possible remove it entirely We need to look through what this is used for One use was allowing applications to run different versions of Spark in standalone mode For instance someone could submit an application with a custom SPARK HOME and the Worker would launch an Executor using a different path for Spark This use case is not widely used and maybe should just be removed The existing constructors that take SPARK HOME for this purpose should be deprecated and we should explain that SPARK HOME is no longer used for this purpose If there are other legitimate reasons for SPARK HOME we can keep it around we need to audit the uses of it Clean up and clarify use of SPARK HOME
Non-existence - ban decision,For some use cases it will be useful to explicitly ban creating multiple root SQLContexts HiveContexts At here root SQLContext means the first SQLContext that gets created Introduce a mechanism to ban creating new root SQLContexts in a JVM
Structural decision,We should share the SQLTab across sessions SQLTab should be shared by across sessions
Behavioral decision,We should add a method analogous to spark mllib clustering KMeansModel computeCost to spark ml clustering KMeansModel This will be a temp fix until we have proper evaluators defined for clustering Add computeCost to KMeansModel in spark ml
Behavioral decision,The Transformer version of KMeansModel does not currently have methods to computeCost or get the centers of the cluster centroids If there could be a way to get this either by exposing the parentModel or by adding these method it would make things easier Add computeCost and clusterCenters to KMeansModel in spark ml package
Structural decision,The new netty RPC still behaves too much like akka it requires both client e g an executor and server e g the driver to listen for incoming connections That is not necessary since sockets are full duplex and RPCs should be able to flow either way on any connection Also because the semantics of the netty based RPC don t exactly match akka you get weird issues like SPARK Supporting a client only mode also reduces the number of ports Spark apps need to use Netty based RPC env should support a client only mode
Behavioral decision,The serialize will be called by actualSize and append we should use UnsafeProjection before unrolling Avoid the serialization multiple times during unrolling of complex types
Structural decision,Matches more closely with ImperativeAggregate Rename ExpressionAggregate DeclarativeAggregate
Non-existence - ban decision,typeId is not needed in columnar cache it s confusing to having them Remove typeId in columnar cache
Behavioral decision,There is support for message handler in Direct Kafka Stream which allows arbitrary T to be the output of the stream instead of Array Byte This is a very useful function therefore should exist in Kinesis as well Add MessageHandler to KinesisUtils createStream similar to Direct Kafka
Behavioral decision,Currently we try to support multiple sessions in SQL within a Spark Context but it s broken and not complete We should isolate these for each session current database of Hive SQLConf UDF UDAF UDTF temporary table For added jar and cached tables they should be accessible for all sessions Improve session management for SQL
Structural decision,SPARK uses network module to implement RPC However there are some configurations named with spark shuffle prefix in the network module We should refactor them and make sure the user can control them in shuffle and RPC separately Separate configs between shuffle and RPC
Structural decision,Refactoring Instance case class out from LOR and LIR and also cleaning up some code Refactoring Instance out from LOR and LIR and also cleaning up some code
Structural decision,The idea is that most of the logic of calling Python actually has nothing to do with RDD it is really just communicating with a socket there is nothing distributed about it and it is only currently depending on RDD because it was written this way If we extract that functionality out we can apply it to area of the code that doesn t depend on RDDs and also make it easier to test Refactor PythonRDD to decouple iterator computation from PythonRDD
Behavioral decision,The following method in LogisticRegressionModel is marked as private which prevents users from creating a summary on any given data set Check here https github com feynmanliang spark blob d fa c e f b a d cd mllib src main scala org apache spark ml regression LinearRegression scala L This method is definitely necessary to test model performance By the way the name evaluate is already pretty good for me mengxr Could you check this Thx Make Logistic Linear Regression Model evaluate method public
Behavioral decision,After SPARK we should add Python API for AFTSurvivalRegression Python API for AFTSurvivalRegression
Non-existence - ban decision,Bagel has been deprecated and we haven t done any changes to it There is no need to run those tests Remove Bagel test suites
Non-existence - ban decision,As of https issues apache org jira browse SPARK we no longer need to use our custom SCP based mechanism for archiving Jenkins logs on the master machine this has been superseded by the use of a Jenkins plugin which archives the logs and provides public viewing of them We should remove the legacy log syncing code since this is a blocker to disabling Worker Master SSH on Jenkins Remove legacy SCP based Jenkins log archiving code
Behavioral decision,Hive already supports this according to https issues apache org jira browse HIVE Currently Spark sql still supports only primitive types collect list and collect set should accept struct types as argument
Behavioral decision,The BlockMatrix multiply sends each block to all the corresponding columns of the right BlockMatrix even though there might not be any corresponding block to multiply with Some optimizations we can perform are Simulate the multiplication on the driver and figure out which blocks actually need to be shuffled Send the block once to a partition and join inside the partition rather than sending multiple copies to the same partition Decrease communication in BlockMatrix multiply and increase performance
Structural decision,The name weights becomes confusing as we are supporting weighted instanced As discussed in https github com apache spark pull we want to deprecate weights and use coefficients instead Deprecate but do not remove weights Only make changes under spark ml deprecate weights and use coefficients instead in ML models
Structural decision,Really simple request to upgrade fastutil to x The current version x has some minor API s in the Object xxOpenHashMap structures which is used in many places in Spark and has been marked deprecated Plus there is a conflict with another library we are using saddle http saddle github io which uses a newer version of fastutil I d be happy to send a PR I guess a bigger question is do you want to keep using fastutil SPARK but Spark uses more than just hashmaps so that probably requires another discussion Remove Fastutil
Structural decision,We implemented dspr with sparse vector support in RowMatrix This method is also used in WeightedLeastSquares and other places It would be useful to move it to linalg BLAS move RowMatrix dspr to BLAS
Structural decision,SPARK need to generate random data which follow Weibull distribution Add WeibullGenerator for RandomDataGenerator
Non-existence - ban decision,Currently There will be ConvertToSafe for PythonUDF that s not needed actually PythonUDF could process UnsafeRow
Structural decision,This was recently released and it has many improvements especially the following quote Python side IDEs and interactive interpreters such as IPython can now get help text autocompletion for Java classes objects and members This makes Py J an ideal tool to explore complex Java APIs e g the Eclipse API Thanks to jonahkichwacoders quote Normally we wrap all the APIs in spark but for the ones that aren t this would make it easier to offroad by using the java proxy objects Upgrade pyspark to use py j
Behavioral decision,Currently the method join right DataFrame usingColumns Seq String only supports inner join It is more convenient to have it support other join types Support to specify join type when calling join with usingColumns
Non-existence - ban decision,They don t bring much value since we now have better unit test coverage for hash joins This will also help reduce the test time Remove HashJoinCompatibilitySuite
Structural decision,Python s since is defined under pyspark sql It would be nice to move it under pyspark to be shared by all components Move since annotator to pyspark to be shared by all components
Behavioral decision,In ML pipelines each transformer estimator appends new columns to the input DataFrame For example it might produce DataFrames like the following columns a b c d where a is from raw input b udf b a c udf c b and d udf d c Some UDFs could be expensive However if we materialize c and d udf b and udf c are triggered twice i e value c is not re used It would be nice to detect this pattern and re use intermediate values Optimize sequential projections
Behavioral decision,In codegen we didn t consider nullability of expressions Once considering this we can avoid lots of null check reduce the size of generated code also improve performance Before that we should double check the correctness of nullablity of all expressions and schema or we will hit NPE or wrong results Consider nullability of expression in codegen
Behavioral decision,It is convenient to implement data source API for LIBSVM format to have a better integration with DataFrames and ML pipeline API This JIRA covers the following Read LIBSVM data as a DataFrame with two columns label Double and features Vector Accept numFeatures as an option The implementation should live under org apache spark ml source libsvm Implement SQL data source API for reading LIBSVM data
Behavioral decision,Add a column function on a DataFrame like ifelse in R to SparkR I guess we could implement it with a combination with when and otherwise h Example If df x is TRUE then return otherwise return Add ifelse Column function to SparkR
Structural decision,Right now we have QualifiedTableName TableIdentifier and Seq String to represent table identifiers We should only have one form and looks TableIdentifier is the best one because it provides methods to get table name database name return unquoted string and return quoted string There will be TODOs having SPARK in it Those places need to be updated Consolidate different forms of table identifiers
Behavioral decision,ML Evaluator currently requires that metrics be maximized bigger is better That is counterintuitive for some metrics Currently we hackily negate some metrics in RegressionEvaluator which is weird Instead we should Return the metric as expected e g rmse should return RMSE not its negation Provide an indicator of whether the metric should be maximized or minimized Model selection algorithms can use the indicator as needed ML Evaluator should indicate if metric should be maximized or minimized
Structural decision,make MultilayerPerceptronClassifier layers and weights public make MultilayerPerceptronClassifier layers and weights public
Behavioral decision,currently in SparkR collect on a DataFrame collects the data within the DataFrame into a local data frame R users are used to using data frame However collect currently can t collect data of nested types from a DataFrame because The serializer in JVM backend does not support nested types collect in R side assumes each column is of simple atomic type that can be combinded into a atomic vector Improve the implementation of collect on DataFrame in SparkR
Behavioral decision,The stat functions are defined in http spark apache org docs latest api scala index html org apache spark sql DataFrameStatFunctions Currently only crosstab is supported Functions to be supported include corr cov freqItems Add support for DataFrameStatFunctions in SparkR
Behavioral decision,Add Python API for mllib fpm PrefixSpan Add Python API for PrefixSpan
Behavioral decision,This JIRA is to define commands for Hadoop token The scope of this task is highlighted as following Token init authenticate and request an identity token then persist the token in token cache for later reuse Token display show the existing token with its info and attributes in the token cache Token revoke revoke a token so that the token will no longer be valid and cannot be used later Token renew extend the lifecycle of a token before it s expired Hadoop Token Command
Behavioral decision,Once JarFinder getJar is invoked by a client app it would be really useful to destroy the generated JAR after the JVM is destroyed by setting tempJar deleteOnExit In order to preserve backwards compatibility a configuration setting could be implemented e g test build dir purge on exit JarFinder getJar should delete the jar file upon destruction of the JVM
Behavioral decision,Currently different IPC servers in Hadoop use the same config variables names starting with ipc server This makes it difficult and confusing to maintain configuration for different IPC servers Support per server IPC configuration
Behavioral decision,The given example is if datanode disk definitions but should be applicable to all configuration where a list of disks are provided I have defined multiple local disks defined for a datanode dfs data dir data dfs dn data dfs dn data dfs dn data dfs dn data dfs dn data dfs dn true When one of those disks breaks and is unmounted then the mountpoint such as data in this example becomes a regular directory which doesn t have the valid permissions and possible directory structure Hadoop is expecting When this situation happens the datanode fails to restart because of this while actually we have enough disks in an OK state to proceed The only way around this is to alter the configuration and omit that specific disk configuration To my opinion It would be more practical to let Hadoop daemons start when at least disks partition in the provided list is in a usable state This prevents having to roll out custom configurations for systems which have temporarily a disk and therefor directory layout missing This might also be configurable that at least X partitions out of he available ones are in OK state Allow daemon startup when at least or configurable disk is in an OK state
Behavioral decision,This JIRA is to make handling of improperly constructed file URIs for Windows local paths more rigorous e g reject file c Windows Valid file URI syntax explained at http blogs msdn com b ie archive file uris in windows aspx Also see https issues apache org jira browse HADOOP Reject invalid Windows URIs
Behavioral decision,Quantcast has released QFS http quantcast github com qfs a C distributed filesystem based on Kosmos File System KFS QFS comes with various feature performance and stability improvements over KFS A hadoop fs shim needs be added to support QFS through qfs URIs Need to add fs shim to use QFS
Behavioral decision,Currently FileUtil unTar spawns tar utility to do the work Tar may not be present on all platforms by default eg Windows So changing this to use JAVA API s would help make it more cross platform FileUtil unZip uses the same approach Change untar to use Java API on Windows instead of spawning tar process
Behavioral decision,Because of reasons listed here http findbugs sourceforge net bugDescriptions html SE COMPARATOR SHOULD BE SERIALIZABLE comparators should be serializable To make deserialization work it is required that all superclasses have no arg constructor http findbugs sourceforge net bugDescriptions html SE NO SUITABLE CONSTRUCTOR Simply add no arg constructor to WritableComparator WritableComparator must implement no arg constructor
Behavioral decision,As of now hadoop streaming uses old Hadoop M R API This JIRA ports it to the new M R API Port StreamInputFormat to new Map Reduce API
Behavioral decision,This is to track changes for restoring security in branch Restore security in Hadoop branch
Behavioral decision,HADOOP introduces a configure flag to prevent potential status inconsistency between zkfc and namenode by making auto and manual failover mutually exclusive However as described in section of design doc at HDFS we should allow manual and auto failover co exist by adding some rpc interfaces at zkfc manual failover shall be triggered by haadmin and handled by zkfc if auto failover is enabled Auto HA Allow manual failover to be invoked from zkfc
Behavioral decision,To keep the initial patches manageable kerberos security is not currently supported in the ZKFC implementation This JIRA is to support the following important pieces for security integrate with ZK authentication kerberos or password based allow the user to configure ACLs for the relevant znodes add keytab configuration and login to the ZKFC daemons ensure that the RPCs made by the health monitor and failover controller properly authenticate to the target daemons Security support for ZK Failover controller
Behavioral decision,Currently when the ZK session expires it results in a fatal error being sent to the application callback This is not the best behavior for example in the case of HA if ZK goes down we would like the current state to be maintained rather than causing either NN to abort When the ZK clients are able to reconnect they should sort out the correct leader based on the normal locking schemes Improve ActiveStandbyElector s behavior when session expires
Behavioral decision,If there are known failures test patch will bail out as soon as it sees them This causes the precommit builds to potentially not find real issues with a patch because the tests that would fail might come after a known failure We should add fn to just the mvn test command in test patch to get the full list of failures test patch should run tests with fn to avoid masking test failures
Structural decision,One thing that the original patch for HADOOP didn t address is the need for those curated jars to be visible in the final tarball make hadoop client set of curated jars available in a distribution tarball
Non-existence - ban decision,The Syncable sync was deprecated in We should remove it Remove the deprecated Syncable sync method
Behavioral decision, Access Control support for Non secure deployment of Hadoop on Windows
Behavioral decision,We should be able to start a kdc server for unit tests so that security could be turned on This will greatly improve the coverage of unit tests Add capability to turn on security in unit tests
Structural decision,Given that we are locked down to using only XML for configuration and most of the administrators need to manage it by themselves unless a tool that manages for you is used it would be good to also validate the provided config XML site xml files with a tool like xmllint or maybe Xerces somehow when running a command or at least when starting up daemons We should use this only if a relevant tool is available and optionally be silent if the env requests Validate XMLs if a relevant tool is available when using scripts
Behavioral decision,HDFS added a new public API SequenceFile syncFs we need to forward port this for compatibility Looks like it might have introduced other APIs that need forward porting as well eg LocaltedBlocks setFileLength and DataNode getBlockInfo Forward port SequenceFile syncFs and friends from Hadoop x
Behavioral decision,Currently the check done in the hasSufficientTimeElapsed method is hardcoded to mins wait The wait time should be driven by configuration and its default value for clients should be min Kerberos relogin interval in UserGroupInformation should be configurable
Behavioral decision, RPC Layer improvements to support protocol compatibility
Structural decision, create a script to setup application in order to create root directories for application such hbase hcat hive etc
Structural decision,See this thread http markmail org thread cxtz i lvztfgfxn We need to get things up and running for a top level hadoop tools module DistCpV will be the first resident of this new home Things we need The module itself and a top level pom with appropriate dependencies Integration with the patch builds for the new module Integration with the post commit and nightly builds for the new module Set things up for a top level hadoop tools module
Behavioral decision,hadoop common src main bin hadoop config sh needs to be updated post mavenization eg it still refers to build classes etc hadoop config sh needs to be updated post mavenization
Behavioral decision,hadoop common src main bin hadoop config sh needs to be updated post MR eg the layout of mapred home has changed hadoop config sh needs to be updated post MR
Behavioral decision,In a nutshell ls needs the ability to list a directory but not its contents W o d it is impossible to list the root directory s owner permissions etc See the original hdfs bug for details hadoop dfs ls Do not expand directories was HDFS
Behavioral decision,In HADOOP and HDFS it was agreed that FileSystem listStatus should throw FileNotFoundException instead of returning null when the target directory did not exist However in LocalFileSystem implementation today FileSystem listStatus still may return null when the target directory exists but does not grant read permission This causes NPE in many callers for all the reasons cited in HADOOP and HDFS See HADOOP and its linked issues for examples FileSystem listStatus should throw IOE upon access error
Behavioral decision, IPC Wire Compatibility
Behavioral decision,When an older Hadoop version tries to contact a newer Hadoop version across an IPC protocol version bump the client currently just gets a non useful error message like EOFException Instead the IPC server code can speak just enough of prior IPC protocols to send back a fatal message indicating the version mismatch Send back nicer error to clients using outdated IPC version
Behavioral decision,When you have a key value class that s non Writable and you forget to attach io serializers for the same an NPE is thrown by the tasks with no information on why or what s missing and what led to it I think a better exception can be thrown by SerializationFactory instead of an NPE when a class is not found accepted by any of the loaded ones When a serializer class is missing return null not throw an NPE
Behavioral decision,When setting up a compression codec in an MR job the full class name of the codec must be used To ease usability compression codecs should be resolved by their codec name ie gzip deflate zlib bzip instead their full codec class name Besides easy of use for Hadoop users who would use the codec alias instead the full codec class name it could simplify how HBase resolves loads the codecs Add capability to resolve compression codec based on codec name
Structural decision,We should create a script that Hudson uses to execute test patch that is in source control so modifications to test patch sh arguments can be done w o updating Hudson The script would execute the following and take just the password as an argument Create a test patch script for Hudson
Behavioral decision, Deprecate metrics v
Structural decision,The FsShell has many chains if then else chains for instantiating and running commands A dynamic mechanism is needed for registering commands such that FsShell requires no changes when adding new commands Add command factory to FsShell
Behavioral decision,Our project Pig exposes FsShell functionality to our end users through a shell command We want to use this command with no modifications to make sure that whether you work with HDFS through Hadoop or Pig you get identical semantics The main concern that has been recently raised by our users is that there is no way to ignore certain failures that they consider to be benign for instance removing a non existent directory We have asks related to this issue Meaningful error code returned from FsShell we use java class so that we can take different actions on different errors Unix like ways to tell the command to ignore certain behavior Here are the commands that we would like to be expanded implemented rm f rmdir ignore fail on non empty mkdir p Extensions to FsShell
Structural decision,DaemonFactory class is defined in hdfs util common would be a better place for this class DaemonFactory should be moved from HDFS to common
Behavioral decision,New file system API HADOOP should implement security features currently provided by FileSystem APIs This is a critical requirement for MapReduce components to migrate and use new APIs for internal filesystem operations MAPREDUCE security implementation for new FileSystem FileContext API
Structural decision,We should allow users to use the more compact form of xml elements For example we could allow The old format would also be supported Allow compact property description in xml
Structural decision,While working HADOOP I noticed that our metrics naming style is all over the place Capitalized camel case e g FilesCreated in namenode metrics and some rpc metrics uncapitalized camel case e g threadsBlocked in jvm metrics and some rpc metrics lowercased underscored e g bytes written in datanode metrics and mapreduce metrics Let s make them consistent How about uncapitalized camel case My main reason for the camel case some backends have limits on the name length and underscore is wasteful Once we have a consistent naming style we can do Metric Number of INodes created MutableCounterLong filesCreated instead of the more redundant Metric FilesCreated Number of INodes created MutableCounterLong filesCreated Make metrics naming consistent
Structural decision,As Hadoop widespreads and matures the number of tools and utilities for users keeps growing Some of them are bundled with Hadoop core some with Hadoop contrib some on their own some are full fledged servers on their own For example just to name a few distcp streaming pipes har pig hive oozie Today there is no standard mechanism for making these tools available to users Neither there is a standard mechanism for these tools to integrate and distributed them with each other The lack of a common foundation creates issues for developers and users Common foundation for Hadoop client tools
Behavioral decision,Whenever a new patch is submitted for verification test patch process has to make sure that none of Herriot bindings were broken test patch needs to verify Herriot integrity
Behavioral decision,Per discussions with Arun Chris Hong and Rajiv et al we concluded that the current metrics framework needs an overhaul to Allow multiple plugins for different monitoring systems simultaneously see also HADOOP Refresh metrics plugin config without server restart Including filtering of metrics per plugin Support metrics schema for plugins The jira will be resolved when core hadoop components hdfs mapreduce are updated to use the new framework Updates to external components that use the existing metrics framework will be tracked by different issues The current design wiki http wiki apache org hadoop HADOOP MetricsV Overhaul metrics framework
Structural decision,Currently the Maven POM file is generated from a template file that includes the versions of all the libraries we depend on The versions of these libraries are also present in ivy libraries properties so that when a library is updated it must be updated in two places which is error prone We should instead only specify library versions in a single place versions of dependencies should be specified in a single place
Behavioral decision,Now that we are adding the serialized form of delegation tokens into the http interfaces we should include some version information Should add version to the serialization of DelegationToken
Behavioral decision,When token is used for authentication over RPC information other than username may be needed for access authorization This information is typically specified in TokenIdentifier This is especially true for block tokens used for client to datanode accesses where authorization is based on access permissions specified in TokenIdentifier and not on username Block tokens used to be called access tokens and one can think of them as capability tokens See HADOOP for more info Add authenticated TokenIdentifiers to UGI so that they can be used for authorization
Behavioral decision,The UserGroupInformation should contain authentication method in its subject This will be used in HDFS to issue delegation tokens only to kerberos authenticated clients UGI should contain authentication method
Behavioral decision,We need a configurable mapping from full user names eg omalley APACHE ORG to local user names eg omalley For many organizations it is sufficient to just use the prefix however in the case of shared clusters there may be duplicated prefixes A configurable mapping will let administrators resolve the issue Need mapping from long principal names to local OS user names
Behavioral decision,The way metrics are currently exposed to the JMX in the NameNode is not helpful since only the current counters in the record can be fetched and without any context those number mean little For example the number of files created equal to only means that in the last period there were files created but when the new period will end is unknown so fetching again will either mean another files or we are fetching the same time period One of the solutions for this problem will be to have a JMX context that will accumulate the data being child class of AbstractMetricsContext and expose different records to the JMX through custom MBeans This way the information fetched from the JMX will represent the state of things in a more meaningful way JMX Context for Metrics
Structural decision,Common tests are functional tests or end to end It makes sense to have Mockito framework for the convenience of true unit tests development Add unit tests framework Mockito
Behavioral decision,FileSystem should have mkdir and create file apis which do not create parent path The usecase is illustrated at this https issues apache org jira browse HDFS focusedCommentId page com atlassian jira plugin system issuetabpanels Acomment tabpanel action FileSystem should have mkdir and create file apis which do not create parent path
Behavioral decision,Configuration objects send a DEBUG level log message every time they re instantiated which include a full stack trace This is more appropriate for TRACE level logging as it renders other debug logs very hard to read Configuration sends too much data to log j
Structural decision,For HDFS we need to use unix domain sockets This JIRA is to include a library in common which adds a o a h net unix package based on the code from Android apache license Add support for unix domain sockets to JNI libs
Behavioral decision,There s a possibility that contributors and commiters might be checking their patches against a version of FindBugs which differs from one installed on Hudson test patch script has to verify if the version of FindBugs is correct test patch should verify that FindBugs version used for verification is correct one
Behavioral decision,Currently with quota turned on user cannot call rmr on large directory that causes over quota Besides from error message being unfriendly how should this be handled Handling of Trash with quota
